Battle of Telpaneca,1927.0,NaN,NaN,United States,Sandinistas
Battle of Signal Hill (Vietnam),,NaN,NaN,,
Battle of Amba Sel,1531.0,NaN,NaN,,Adal Sultanate
Battle of Val-ès-Dunes,1047.0,NaN,NaN,Duchy of Normandy,
Battle of Dur-Papsukkal,-814.0,NaN,NaN,Shamshi-Adad V,Marduk-balassu-iqbi
Battle of Zaraysk,1608.0,NaN,NaN,False Dmitry II,Muscovite Tsardom
Battle of Harnaulgarh,1762.0,NaN,NaN,Sikh Misls,Durrani Empire
Battle of Zahal,1649.0,NaN,NaN,Denisko uprising,Zaporozhian Cossacks
Battle of Kilmacrennan,1608.0,NaN,NaN,Kingdom of Ireland,
Battle of Arakere,1791.0,NaN,NaN,Kingdom of Mysore,East India Company
Second Battle of Garua,1915.0,09°18′N,13°24′E,France,German Empire
Battle of Guiling,,NaN,NaN,State of Qi,State of Wei
Battle of Rusion,1206.0,NaN,NaN,Bulgarian Empire,Latin Empire
Battle of Baçente,1542.0,NaN,NaN,Portuguese Empire,Adal Sultanate
Battle of San Fernando,1927.0,NaN,NaN,United States,Sandinistas
Battle for Land,,NaN,NaN,Authentic Croatian Party of Rights,
Battle of Burton Bridge (1322),1322.0,52°48′24″N,1°37′26″W,Royalists,Contrariants
Battle of Beersheba,,NaN,NaN,,
Battle of Claremore Mound,,NaN,NaN,,
Battle of Khushab,1857.0,NaN,NaN,,Qajar Iran
Battle of Casteldelfino,1744.0,NaN,NaN,Kingdom of France,Kingdom of Sardinia
Battle of Sellnitz,1438.0,NaN,NaN,Electorate of Saxony,Hussites of Žatec and Louny
Battle of Silistra,968.0,NaN,NaN,Bulgaria,Kievan Rus
Battle of Silao,1860.0,NaN,NaN,Liberals,Conservatives
Battle of Morales,,NaN,NaN,,
Battle of Yique,-293.0,34°33′20″N,112°28′11″E,Bai Qi,Gongsun Xi
Battle of Chiatung,1895.0,NaN,NaN,Empire of Japan,Republic of Formosa
Battle of Hitotoribashi,1586.0,NaN,NaN,Date clan,Nihonmatsu clan
Battle of Dębe Wielkie,1831.0,NaN,NaN,Poland,Imperial Russia
Battle of Køge Bay,,NaN,NaN,,
Battle of Mulayda,1891.0,29°43′N,39°30′E,Muḥammad bin ʿAbdullah Al Rashid,Hassan ibn Muhanna
Battle of Ronaldsway,1275.0,NaN,NaN,King of Mann,Scottish Crown
Battle of Turnhout (1789),1789.0,NaN,NaN,,Belgian rebels
Battle of Loschniza,1812.0,54°13′40″N,28°30′17″E,French Empire,Russian Empire
Battle of Othée,1408.0,NaN,NaN,Burgundian State,
Battle of Balakot,1831.0,34°00′12″N,71°22′43″E,Sikh Empire,Mujahideen
Battle of Yavi,1816.0,22°07′54″S,65°27′48″W,United Provinces of South America,Spanish Empire
Battle of Point Pelee,1763.0,NaN,NaN,,Wyandot
Battle of Anchem,1930.0,NaN,NaN,Yejju,
Battle of Orkynia,-319.0,NaN,NaN,Antigonus I Monophthalmus,Eumenes
Battle of Warrington Bridge (1651),1651.0,NaN,NaN,England,Scotland
Battle of Ngaundere,1915.0,07°19.3′N,13°35.1′E,,
Battle of Fallujah,,NaN,NaN,,
Battle of Gammelsdorf,1313.0,48°33′N,11°57′E,Duchy of Bavaria,Duchy of Austria
Battle of Burkersdorf (1866),1866.0,NaN,NaN,Prussia,Austrian Empire
Battle of Platte Bridge,1865.0,NaN,NaN,United States,Lakota
Battle of Suru,-878.0,NaN,NaN,Nabu-apla-iddina,Ashurnasirpal II
Battle of Martqopi,1625.0,NaN,NaN,Giorgi Saakadze,Qarachaqay Khan
Battle of Mosul,,NaN,NaN,,
Battle of the Brians,,NaN,NaN,,
Battle of Gomit,1445.0,NaN,NaN,Zara Yaqob,Badlay ibn Sa'ad ad-Din
Battle of Sao del Indio,1895.0,NaN,NaN,Cuban Rebels,Spain
Battle of Debre Tabor,1842.0,NaN,NaN,Ali II of Yejju,Wube Haile Maryam
Battle of Ruvo,1503.0,NaN,NaN,France,Spain
Battle of Dunkirk (disambiguation),,NaN,NaN,,
Battle of Kjølberg Bridge,1814.0,59°12′19″N,10°57′0″E,Norway,Sweden
Battle of Tatarahama (1569),1569.0,33°37′40.9663″N,130°26′34.5491″E,Ōtomo clan,Mōri clan
Battle of Bascara (1795),1795.0,NaN,NaN,Spain,France
Battle of Chiayi,1895.0,NaN,NaN,Empire of Japan,Qing
Battle of Ba,215.0,33°10′22.220″N,106°40′14.005″E,Zhang Fei,Zhang He
Battle of Maraycalla,1534.0,NaN,NaN,Nueva Castilla,Inca Empire
Battle of Casalecchio,1402.0,NaN,NaN,Milan,Bologna
Battle of Krivasoo,1919.0,59°15′21″N,27°55′57″E,Estonia,Soviet Russia
Battle of Picotin,1316.0,NaN,NaN,Kingdom of Majorca,Principality of Achaea
Battle at the Harzhorn,235.0,NaN,NaN,Roman Empire,
Battle of Mari,1266.0,NaN,NaN,Armenian Kingdom of Cilicia,Mamluk Sultanate
Battle of Simnitza,1877.0,NaN,NaN,Russian Empire,Ottoman Empire
Battle of Lenzen,929.0,NaN,NaN,,Redarii
Battle of Kuhmo,1940.0,64°50′53.02″N,29°19′35.00″E,Finland,Soviet Union
Battle of Beas River,1285.0,NaN,NaN,Chagatai Khanate,Mamluk Sultanate
Battle of Eckernförde,1849.0,NaN,NaN,Schleswig-Holstein,Denmark
Battle of Daohuigu,1231.0,NaN,NaN,Mongol Empire,Jin Dynasty
Battle of Gela (405 BC),-405.0,NaN,NaN,Gela,Carthage
Order of battle for the Battle of Long Tan,,NaN,NaN,,
Battle of Ioribaiwa,1942.0,9°18′26″S,147°33′34″E,Australia,Japan
Battle of Myadel,1659.0,54°52′N,26°56′E,Polish–Lithuanian Commonwealth,Russian Tsardom
Battle of Calpulalpan,1860.0,NaN,NaN,,
Battle of Brenta,899.0,NaN,NaN,Kingdom of Italy,Principality of Hungary
The Battle of Marathon: A Poem,,NaN,NaN,,
Battle of Kafr El Dawwar,1882.0,31°07′52″N,30°07′48″E,United Kingdom,Egypt
Battle of Tianmenling,698.0,NaN,NaN,Li Kaigu,Dae Jo-yeong
Battle of Górzno,1629.0,NaN,NaN,Swedish Empire,Polish–Lithuanian Commonwealth
Battle of Apóstoles,1817.0,NaN,NaN,"United Kingdom of Portugal, Brazil and the Algarves",Misiones
Battle of San Juan,,NaN,NaN,,
Battle of Dry Lake,1873.0,NaN,NaN,Modoc,United States
Battle of Britain II: Wings of Victory,,NaN,NaN,PAL,
Battle of Loulan,-108.0,NaN,NaN,Loulan,Han dynasty
Battle of Sauce (1816),1816.0,NaN,NaN,"United Kingdom of Portugal, Brazil and the Algarves",Federal League
Battle of Banjo,1915.0,NaN,NaN,,
Battle of Aschaffenburg (1945),1945.0,49°58′32.66″N,9°8′31.21″E,United States,Germany
Battle of the Transdanubian Hills,1945.0,NaN,NaN,Soviet Union,Germany
Battle of Quipaipán,1532.0,NaN,NaN,,
Battle of Choloki,1854.0,41°51′15″N,41°58′15″E,Russia,Ottoman Empire
Battle of Arzobispo,1809.0,39°48′00″N,5°10′00″W,French Empire,Kingdom of Spain
Battle of Langshan Jiang,919.0,NaN,NaN,Qian Chuanguan,Peng Yanzhang
Battle of Acajutla,1524.0,NaN,NaN,Spanish Empire,Cuzcatlan
Battle of Konitsa,1948.0,NaN,NaN,Markos Vafiadis,Konstantinos Dovas
Battle of Brest (1794),1794.0,NaN,NaN,Russian Empire,Poland–Lithuania
Battle of Ibicuí River (1817),1817.0,NaN,NaN,"United Kingdom of Portugal, Brazil and the Algarves",Federal League
Battle of Luchana,1836.0,NaN,NaN,Carlists,Isabella II of Spain
Battle of Adramyttion (1334),1334.0,NaN,NaN,Republic of Venice,Beylik of Karasi
Battle of Cholet,,NaN,NaN,,
Battle of Westbroek,1481.0,NaN,NaN,Hooks,Burgundian State
The Battle of the Birds,,NaN,NaN,,
Battle of Mount Scorobas,-88.0,41°7′0.001″N,30°37′59.999″E,Archelaus,Manius Aquilius
Battle of Peritheorion,1345.0,NaN,NaN,Momchil,John VI Kantakouzenos
Battle of Helmstadt,1866.0,49°45′25.0″N,9°42′31.7″E,Prussia,Bavaria
Battle of Eylau (1455),1455.0,NaN,NaN,Crown of the Kingdom of Poland,State of the Teutonic Order
Rowan's Battle of Britain,,NaN,NaN,EU,
Battle of Varolampi Pond,1939.0,62°18′N,31°22′E,Finland,Soviet Union
Battle of Gavinana,1530.0,43°56′0″N,10°55′0″E,Holy Roman Empire,Florence
Battle of Ceja del Negro,1896.0,NaN,NaN,Cuban rebels,Spain
Battle of Gegodog,1676.0,NaN,NaN,,Mataram Sultanate
Battle of Pequawket,1725.0,44°01′16″N,70°56′10″W,Abenaki,New England Colonies
Battle of Clausen,1735.0,NaN,NaN,France,Holy Roman Empire
Battle of Kanzan,1915.0,25°34′N,49°42′E,Ajman tribe,Nejd and Hasa
Battle of Senluo Temple,1899.0,NaN,NaN,,Qing China
Battle of Ballon,845.0,NaN,NaN,Kingdom of Brittany,Kingdom of West Francia
Battle of Fornham,1173.0,NaN,NaN,,English Crown
Battle of Tian Shan,99.0,NaN,NaN,Han Dynasty,Xiongnu
Battle of Makwanpur (1816),1816.0,27°24′41″N,85°8′53″E,Kingdom of Nepal,East India Company
Battle of Živohoště,1419.0,NaN,NaN,Bohemian Catholic nobility,Hussite
Battle of Itakhuli,1682.0,NaN,NaN,Ahom kingdom,Mughal Empire
Battle of Guam,,NaN,NaN,,
Second Battle of St. Michaels,1813.0,38°48′47″N,76°14′59″W,United Kingdom,United States
Battle of Mount Lycaeum,-227.0,NaN,NaN,Sparta,Achaean League
Battle of Khankala (1807),1807.0,NaN,NaN,Chechens,Russian Empire
Battle of Sievershausen,1553.0,NaN,NaN,Electorate of Saxony,Margraviate of Brandenburg-Kulmbach
Battle of Saltville,,NaN,NaN,,
Battle of Verchen,,NaN,NaN,,
Battle of Bacho (2013),2013.0,NaN,NaN,Thai Navy SEALs,RKK
Battle of Porrassalmi,1789.0,NaN,NaN,Sweden,Russian Empire
Battle of Hefei,,NaN,NaN,,
Battle of Anglesey Sound,1098.0,NaN,NaN,Kingdom of England,Kingdom of Norway
Battle of Sauðafell,1550.0,NaN,NaN,,
Battle of Zhangjiawan,1860.0,NaN,NaN,France,Qing China
Battle of Fucine Lake,-89.0,41°59′42.000″N,13°32′49.999″E,,Roman Republic
Battle of Courbevoie,1871.0,NaN,NaN,France,Paris Commune
Battle of Nakło (1109),1109.0,NaN,NaN,Kingdom of Poland,Pomeranians
Order of battle at the Battle of Trafalgar,,NaN,NaN,,3-decker
Battle of Amba Alagi (1895),1895.0,NaN,NaN,Italy,Ethiopia
Battle of Vézeronce,524.0,NaN,NaN,Burgundian Kingdom,Frankish Kingdom
Battle of Providencia,1845.0,NaN,NaN,Juan Bautista Alvarado,Manuel Micheltorena
Battle of Chełm,1794.0,NaN,NaN,Russian Empire,Poland-Lithuania
Battle of Prague (1741),1741.0,NaN,NaN,Austria,
Battle of Byzantium,-317.0,40°12′N,26°24′E,Antigonus Monophtalmus,Polyperchon
Battle of Dadi-yurt,1819.0,NaN,NaN,Chechens,Russian Empire
Battle of Northampton (1264),1264.0,NaN,NaN,Royal forces,
Battle of Kabamba,1981.0,NaN,NaN,Uganda,UNLF-AD
Battle of the Bogue (1856),1856.0,22°47′20″N,113°36′59″E,United Kingdom,Qing China
Battle of Tacubaya (1859),1859.0,NaN,NaN,Santos Degollado,Leonardo Márquez
Battle of Trekkopjes,1915.0,NaN,NaN,Germany,South Africa
Battle of Acre (1258),1258.0,NaN,NaN,Republic of Venice,Republic of Genoa
Battle of Hastings reenactment,,NaN,NaN,,
Battle of El Jobito,1895.0,NaN,NaN,Cuban rebels,Spain
Battle of Balanjar (652),652.0,NaN,NaN,Abkhazians,Arabs
Battle of Fulhope Law,1400.0,NaN,NaN,Kingdom of England,Kingdom of Scotland
Battle of Cahuenga Pass,1831.0,34°7′50.28″N,118°20′59.56″W,José María de Echeandía,Manuel Victoria
Battle of St. Regis,1812.0,NaN,NaN,,
Battle of Asculum (89 BC),-89.0,41°59′42.000″N,13°32′49.999″E,Roman Republic,
Battle of Cádiz (1656),1656.0,36°32′00″N,6°17′00″W,Spain,England
Battle of the Aous (198 BC),,NaN,NaN,,
Battle of Rügen (1565),1565.0,NaN,NaN,Sweden,Denmark
Battle of Narva,,NaN,NaN,,
Battle of Carnuntum,170.0,NaN,NaN,Quadi,Roman Empire
Second Battle of Khara,2005.0,28°33′42″N,82°24′29″E,Nepal Police,
Battle of Kotabaru,1945.0,NaN,NaN,Indonesia,Japan
Battle of Arlon (1793),1793.0,NaN,NaN,French Republic,Habsburg monarchy
Battle of Weissenstein,1604.0,58°53′21″N,25°34′19″E,Sweden,Polish–Lithuanian Commonwealth
Battle of Good's Farm,1862.0,NaN,NaN,United States,Confederacy
Battle of Cambrai,,NaN,NaN,,
Battle of the Abas,-65.0,NaN,NaN,Roman Republic,Kingdom of Albania
First Battle of Lamia,-209.0,NaN,NaN,Macedonia,Aetolia
Battle of Fariskur,,NaN,NaN,,
Battle of Kolding (1849),1849.0,NaN,NaN,Prussia,Denmark
Battle of Punta Quemada,1525.0,NaN,NaN,Spanish Empire,Quito
Battle of Gurin,1915.0,9°6′53.6″N,12°52′38.2″E,,
Battle of Fimreite,1184.0,NaN,NaN,Kingdom of Norway,Birkebeiner
Battle of Kämärä,1918.0,NaN,NaN,Finnish Whites,Finnish Reds
Battle of Björkösund,1790.0,NaN,NaN,Sweden,Russian Empire
Battle of Mared,1563.0,NaN,NaN,Sweden,Denmark–Norway
Battle of Przemyśl (1918),1918.0,NaN,NaN,West Ukrainian People's Republic,Second Polish Republic
Battle of Andros (246 BC),,NaN,NaN,Antigonid,Ptolemaic Kingdom
Battle of Cabeza de Las Marías,1844.0,NaN,NaN,Dominican Republic,Haiti
Battle of Varese,1859.0,NaN,NaN,Alpine Hunters,Austrian Empire
Battle of the 25 of Abu,309.0,NaN,NaN,Seleucids,Antigonids
Battle for the Lira,,NaN,NaN,Authentic Croatian Party of Rights,
Battle of Pfeddersheim (1795),1795.0,NaN,NaN,Republican France,Habsburg Austria
Battle of Arroyo Grande,1842.0,NaN,NaN,Blancos,Colorados
Second Battle of Lamia,-209.0,NaN,NaN,Macedonia,Aetolian League
Battle of Bairoko,1943.0,NaN,NaN,United States,Japan
Battle of Douar Souadek,1955.0,NaN,NaN,France,Front de Libération Nationale
Battle of Piva Forks,1943.0,NaN,NaN,United States,Imperial Japan
Battle of Werbach,1866.0,49°40′19″N,9°38′38″E,Prussia,Baden
Battle of Cerrito,1812.0,34°51′12″S,56°10′13″W,United Provinces of the Río de la Plata,Spanish Empire
Battle of Chrysas,-392.0,NaN,NaN,Syracuse,Carthage
Battle of Affane,1565.0,52°07′29″N,7°50′16″W,FitzGerald Dynasty,Butler Dynasty
Battle of Pardakoski–Kärnakoski,1790.0,NaN,NaN,Sweden,Russian Empire
Battle of Kizaki,1572.0,32°02′22″N,130°49′49″E,Shimazu clan,Itō clan
SR Battle of Britain class 21C151 ,,NaN,NaN,,
Battle of Orléans,,NaN,NaN,,
Battle of Chihuahua (1866),1866.0,NaN,NaN,Mexican Republicans,French Empire
Battle of Dōmyōji,1615.0,34°34′3.4″N,135°37′12.2″E,Tokugawa shogunate,Toyotomi clan
Battle of Pistoria,,NaN,NaN,Roman Republic,
Battle of Namdaemun,1907.0,NaN,NaN,Yun Ung-nyeol,
Battle of Soissons (718),,NaN,NaN,,
Battle of Mingtiao,1600.0,NaN,NaN,,
Battle of San Fermo,1859.0,NaN,NaN,Alpine Hunters,Austrian Empire
Battle of Portada de Guías,1838.0,NaN,NaN,Chile,Orbegoso government
Battle of Milazzo (1718),1718.0,NaN,NaN,Holy Roman Empire,Spanish Empire
Battle of Dermbach,1866.0,50°41′57.8357″N,10°11′29.2596″E,Prussia,Bavaria
Battle of Ticonderoga,,NaN,NaN,,
Battle of Haguenau (1793),1793.0,NaN,NaN,Republican France,Habsburg Austria
Battle of Carrickfergus (1597),1597.0,NaN,NaN,Clan MacDonnell of Antrim,England
Battle of Stavishche,1665.0,NaN,NaN,Polish–Lithuanian Commonwealth,Zaporozhian Cossacks
Battle of the Inn,913.0,NaN,NaN,Principality of Hungary,
Battle of Roßbrunn,1866.0,49°47′26.5″N,9°45′14.9″E,Prussia,Bavaria
Battle of Anchialus,,NaN,NaN,,
Battle of Loma de las Ánimas,1859.0,NaN,NaN,,
Battle of Soissons (923),923.0,NaN,NaN,Carolingians,Robertians
Battle of Embata,-356.0,NaN,NaN,,
Battle of Ayshal,1853.0,NaN,NaN,Kassa Hailu,Ras Ali
Battle of Salamanca (1858),1858.0,NaN,NaN,Liberals,Conservatives
Battle of Balanjar (723),723.0,NaN,NaN,Abkhazians,Umayyad Caliphate
Battle of Yunlin-Chiayi,1895.0,NaN,NaN,Republic of Formosa,Empire of Japan
Battle of Lai,1914.0,9°24′N,16°18′E,Capture of Baghdad,
Battle of Messinopolis,1207.0,NaN,NaN,Bulgarian Empire,Latin Empire
Battle of Crater (Aden),1967.0,NaN,NaN,United Kingdom,NLF
Battle of Taraca,1904.0,NaN,NaN,United States,Moro people
Battle of Gerchsheim,1866.0,49°41′11.00″N,9°47′2.00″E,Prussia,Austrian Empire
Combat operations in 2016 during the Battle of Aleppo,,NaN,NaN,,
Battle of Randeniwela,1630.0,NaN,NaN,Lascarins,Portuguese Empire
Battle of Yerba Buena,1846.0,NaN,NaN,United States,Mexico
Battle of Shen-Liao,1621.0,40°00′N,122°30′E,Later Jin,Ming dynasty
Battle of Munford,1865.0,NaN,NaN,Union,CSA (Confederacy)
Battle of Erzurum (1877),1877.0,NaN,NaN,Russian Empire,Ottoman Empire
Battle of San Felipe del Obraje,1861.0,NaN,NaN,,
Battle of Bryn Derwin,1255.0,NaN,NaN,,
Battle Of The Seven Sisters,,NaN,NaN,Priscilla Wong,
Battle of Garisi,1556.0,NaN,NaN,Kingdom of Kartli,Safavid Empire
Battle of Racibórz,1241.0,NaN,NaN,Mongol Empire,Kingdom of Poland
Battle of Sparrsätra,,NaN,NaN,,
Battle of Marj al-Saffar,,NaN,NaN,,
Battle of Thermopylae (279 BC),-279.0,NaN,NaN,Gauls,Aetolians
Battle of Langnes,1814.0,59°36′32″N,11°07′44″E,Norway,Sweden
Battle of Zarumilla,1941.0,NaN,NaN,Peru,Ecuador
Battle of Mirebeau,1202.0,NaN,NaN,Kingdom of England,House of Lusignan
Battle of Bazel,1452.0,NaN,NaN,Burgundian State,Ghent rebels
Shipwrecked: Battle of the Islands 2006,1452.0,NaN,NaN,,
Battle of Raduša,2001.0,NaN,NaN,Macedonia,National Liberation Army
Battle of Batibo,2018.0,NaN,NaN,Cameroon,Ambazonia
Battle in the Philippines,,NaN,NaN,,
Battle of the Lacus Curtius,1873.0,NaN,NaN,,Sabines
Battle of Sokolovo,1943.0,NaN,NaN,Czechoslovakia,Germany
Battle of Handschuhsheim,1795.0,49°25′44″N,8°41′13″E,French Republic,Habsburg Austria
Battle of Jabassi,1914.0,NaN,NaN,,
Battle of Walkerton,1864.0,NaN,NaN,United States of America,CSA (Confederacy)
Battle of Eisenach (908),908.0,NaN,NaN,East Francia,Principality of Hungary
Battle of Hiltersried,1433.0,NaN,NaN,,Hussites
Battle of Ugentana,1535.0,NaN,NaN,Portuguese Empire,Sultanate of Johor
Battle of Pengcheng,-205.0,NaN,NaN,Kingdom of Western Chu,Kingdom of Han
Battle of Carpio,1809.0,41°13′N,5°6′W,French Empire,Kingdom of Spain
Battle of Blain,843.0,NaN,NaN,Erispoe,Renaud d'Herbauges
Battle of Kuryłówka,1945.0,NaN,NaN,NKVD,Polish Underground
Second Battle of Bud Dajo,1911.0,NaN,NaN,United States,Moro
Battle of Menotomy,1775.0,NaN,NaN,Massachusetts Bay,
Battle of Matasiete,1817.0,11°02′13″N,63°51′06″W,Venezuela,Kingdom of Spain
Battle of Alvøen,1808.0,60°21′02″N,05°10′8″E,Denmark-Norway,United Kingdom
Battle of Puerto Plata Harbor,1800.0,NaN,NaN,United States,Spain
Battle of Conquereuil,,NaN,NaN,,
Shipwrecked: Battle of the Islands 2006,1911.0,NaN,NaN,,
Battle of Maaten al-Sarra,1987.0,21°41′20″N,21°49′42″E,Chad,Libya
Battle of Pagastin,1271.0,NaN,NaN,Prussians,Teutonic Knights
Battle of Demons,1808.0,NaN,NaN,,978-4-78-160181-6
Battle of Kaiserslautern (1794),1794.0,NaN,NaN,Kingdom of Prussia,Republican France
Battle of Alsasua,1834.0,42°53′43″N,2°10′08″W,Infante Carlos of Spain,Isabella II of Spain
Battle of Tamarón,,NaN,NaN,,
Battle of Saltholm,1808.0,NaN,NaN,Denmark–Norway,United Kingdom
Battle of Damascus,,NaN,NaN,,
Battle of Qichun,223.0,NaN,NaN,Cao Wei,Kingdom of Wu
Battle of Tornio,1944.0,NaN,NaN,Germany,Finland
Battle of Cañada Strongest,1934.0,22°10′40″S,61°55′05″W,Bolivia,Paraguay
Battle of Faventia (82 BC),-82.0,NaN,NaN,Optimates,Populares
Battle of Ahualulco,1858.0,NaN,NaN,,
Battle of Pumpkin Creek,1880.0,NaN,NaN,Thaddeus B. Glover,
Battle of Kaipiais,1789.0,NaN,NaN,Sweden,Russian Empire
Battle of Voltri,1796.0,NaN,NaN,French Republic,Habsburg Austria
The Battle of Bull Run,,NaN,NaN,Universal Film Manufacturing Company,
Battle of Zurich,,NaN,NaN,,
Battle of Høljarast Bridge,1940.0,NaN,NaN,Norway,
Battle of Kompong Speu,1970.0,11°16′N,104°19′E,North Vietnam,South Vietnam
Battle of Olympus (1941),1941.0,NaN,NaN,Germany,United Kingdom
Battle of Valdevez,1141.0,NaN,NaN,Kingdom of Portugal,Kingdom of León
Battle of Frohnhofen,1866.0,NaN,NaN,Prussia,Hesse
Battle of Forum Julii,69.0,NaN,NaN,,Fabius Valens
Battle of Ilopango Airport,1981.0,13°41′30″N,089°07′32″W,Salvadoran government,Farabundo Martí National Liberation Front
Battle of Kronstadt,1790.0,60°04′19″N,29°15′11″E,Sweden,Russian Empire
Battle of Egypt Station,1864.0,NaN,NaN,United States,Confederate States
Battle of Farsetmore,1567.0,NaN,NaN,,
Battle of Jianwei,229.0,NaN,NaN,Cao Wei,Shu Han
Battle of Odelltown,1838.0,NaN,NaN,Lower Canada,Patriotes
Battle of Pruszcz Gdański,,NaN,NaN,,
Battle of Lababia Ridge,1943.0,07°13′00″S,147°01′00″E,Australia,
Battle of Kup,1762.0,NaN,NaN,Sikh Confederacy,Durrani Empire
Battle of Tốt Động – Chúc Động,1426.0,NaN,NaN,,Ming dynasty
Battle of Cretopolis,-319.0,NaN,NaN,Antipater,Perdiccan
Battle of Maqongqo,1840.0,NaN,NaN,Natalia Republic,Zulu Kingdom
Battle of Hundheim,1866.0,49°42′14.2″N,9°27′19.6″E,Prussia,Baden
Battle of Sahart,1541.0,NaN,NaN,Ethiopian Empire,Adal Sultanate
Battle of Yingkou,1895.0,NaN,NaN,Empire of Japan,Qing China
Battle of Rohilla,1621.0,NaN,NaN,Akal Sena,Mughal Empire
Battle of Morton's Ford,1864.0,NaN,NaN,United States,CSA (Confederacy)
Battle of White Sulphur Springs,1863.0,37°48′09″N,80°17′09″W,United States,Confederate States
Battle of Giria,1740.0,NaN,NaN,Sarfaraz Khan,Alivardi Khan
Battle of the Brains,,NaN,NaN,,University of the Philippines Diliman
Battle of Prague,,NaN,NaN,,
Battle of Ushant,,NaN,NaN,,
Close Combat: Battle of the Bulge,,NaN,NaN,Destineer,
Battle of Cerami,1063.0,NaN,NaN,Normans,Kalbids
Battle of Togbao,1899.0,NaN,NaN,Somaliland (Djibouti),France
Battle of Redwood Ferry,1862.0,44°31′45″N,94°57′13″W,,United States
Battle of Ane,1227.0,NaN,NaN,Bishopric of Utrecht,Drenthe
Battle of Memories,,NaN,NaN,,
Battle of Butte-aux-Cailles,1871.0,NaN,NaN,Communards,Paris Commune
Battle of Misrata (1912),1912.0,32°22′39.12″N,15°05′31.26″E,,Ottoman Empire
Battle of Azukizaka (1542),1542.0,34°55′49.1192″N,137°10′41.8717″E,Imagawa clan,Oda clan
Battle of the Sexes (radio contest),1542.0,NaN,NaN,,
Battle of Koromo River,1189.0,NaN,NaN,Fujiwara no Yasuhira,Minamoto no Yoshitsune
Battle of the Saxes,1189.0,NaN,NaN,Jazz,
Battle of Juba (2016),2016.0,NaN,NaN,Salva Kiir Mayardit,Riek Machar
Battle of Hausa,1989.0,NaN,NaN,Morocco,
Battle of Budaörs,1921.0,NaN,NaN,,
Battle of Lottorf,1850.0,NaN,NaN,Duchy of Schleswig,Denmark
